subject,phase,trial,condition,meter,bpm,switch_time,click_idx,click_time_s
sub07,test,3,cued,2,116.0,14,28,9.010916666666667
sub07,test,3,cued,2,116.0,14,29,9.2695625
sub07,test,3,cued,2,116.0,14,30,9.528166666666667
sub07,test,3,cued,2,116.0,14,31,9.786791666666666
sub07,test,3,cued,2,116.0,14,32,10.045416666666666
sub07,test,3,cued,2,116.0,14,33,10.304020833333333
sub07,test,3,cued,2,116.0,14,34,10.562666666666667
sub07,test,3,cued,2,116.0,14,35,10.821333333333333
sub07,test,3,cued,2,116.0,14,36,11.0810625
sub07,test,3,cued,2,116.0,14,37,11.597166666666666
sub07,test,3,cued,2,116.0,14,38,11.855770833333333
sub07,test,3,cued,2,116.0,14,39,12.114416666666667
sub07,test,3,cued,2,116.0,14,40,12.3730625
sub07,test,3,cued,2,116.0,14,41,12.631666666666666
sub07,test,3,cued,2,116.0,14,42,13.148916666666667
sub07,test,3,cued,2,116.0,14,43,13.408666666666667
sub07,test,3,cued,2,116.0,14,44,13.6673125
sub07,test,3,cued,2,116.0,14,45,14.183416666666666
sub07,test,3,cued,2,116.0,14,46,14.442041666666666
sub07,test,3,cued,2,116.0,14,47,14.700666666666667
sub07,test,3,cued,2,116.0,14,48,14.959291666666667
sub07,test,3,cued,2,116.0,14,49,15.217916666666667
sub07,test,3,cued,2,116.0,14,50,15.735166666666666
sub07,test,3,cued,2,116.0,14,51,15.993791666666667
sub07,test,3,cued,2,116.0,14,52,16.252416666666665
sub07,test,3,cued,2,116.0,14,53,16.511020833333333
sub07,test,3,cued,2,116.0,14,54,16.769666666666666
sub07,test,3,cued,2,116.0,14,55,17.0283125
sub07,test,3,cued,2,116.0,14,56,17.286916666666666
sub07,test,3,cued,2,116.0,14,57,17.545520833333335
sub07,test,3,cued,2,116.0,14,58,17.804166666666667
sub07,test,3,cued,2,116.0,14,59,18.06277083333333
sub07,test,3,cued,2,116.0,14,60,18.321416666666668
sub07,test,3,cued,2,116.0,14,61,18.580020833333332
sub07,test,3,cued,2,116.0,14,62,18.838666666666665
sub07,test,3,cued,2,116.0,14,63,19.097270833333333
sub07,test,3,cued,2,116.0,14,64,19.355916666666666
sub07,test,3,cued,2,116.0,14,65,19.614541666666668
sub07,test,3,cued,2,116.0,14,66,19.873166666666666
sub07,test,3,cued,2,116.0,14,67,20.13179166666667
sub07,test,3,cued,2,116.0,14,68,20.390416666666667
sub07,test,3,cued,2,116.0,14,69,20.6495
sub07,test,3,cued,2,116.0,14,70,20.9088125
sub07,test,3,cued,2,116.0,14,71,21.424916666666668
sub07,test,3,cued,2,116.0,14,72,21.942166666666665
sub07,test,3,cued,2,116.0,14,73,22.201645833333334
sub07,test,3,cued,2,116.0,14,74,22.4605625
sub07,test,3,cued,2,116.0,14,75,22.976666666666667
sub07,test,3,cued,2,116.0,14,76,23.235291666666665
sub07,test,3,cued,2,116.0,14,77,23.493916666666667
sub07,test,3,cued,2,116.0,14,78,23.75252083333333
sub07,test,3,cued,2,116.0,14,79,24.011166666666668
sub07,test,3,cued,2,116.0,14,80,24.528416666666665
sub07,test,3,cued,2,116.0,14,81,24.787041666666667
sub07,test,3,cued,2,116.0,14,82,25.045666666666666
sub07,test,3,cued,2,116.0,14,83,25.304291666666668
sub07,test,3,cued,2,116.0,14,84,25.562916666666666
sub07,test,3,cued,2,116.0,14,85,25.8215625
sub07,test,3,cued,2,116.0,14,86,26.080166666666667
sub07,test,3,cued,2,116.0,14,87,26.338770833333335
sub07,test,3,cued,2,116.0,14,88,26.597416666666668
sub07,test,3,cued,2,116.0,14,89,26.8560625
sub07,test,3,cued,2,116.0,14,90,27.11466666666667
sub07,test,3,cued,2,116.0,14,91,27.3733125
sub07,test,3,cued,2,116.0,14,92,27.631916666666665
sub07,test,3,cued,2,116.0,14,93,28.149166666666666
sub07,test,3,cued,2,116.0,14,94,28.407791666666668
sub07,test,3,cued,2,116.0,14,95,28.666416666666667
sub07,test,3,cued,2,116.0,14,96,28.925041666666665
sub07,test,3,cued,2,116.0,14,97,29.183666666666667
sub07,test,3,cued,2,116.0,14,98,29.584854166666666
sub07,test,3,cued,2,116.0,14,99,29.856645833333335
sub07,test,4,cued,2,108.0,12,0,0.22752083333333334
sub07,test,4,cued,2,108.0,12,1,0.5053125
sub07,test,4,cued,2,108.0,12,2,0.7830833333333334
sub07,test,4,cued,2,108.0,12,3,1.0611666666666666
sub07,test,4,cued,2,108.0,12,4,1.3397916666666667
sub07,test,4,cued,2,108.0,12,5,1.8942083333333333
sub07,test,4,cued,2,108.0,12,6,2.1719791666666666
sub07,test,4,cued,2,108.0,12,7,2.4497708333333335
sub07,test,4,cued,2,108.0,12,8,2.7275416666666668
sub07,test,4,cued,2,108.0,12,9,3.005333333333333
sub07,test,4,cued,2,108.0,12,10,3.2831041666666665
sub07,test,4,cued,2,108.0,12,11,3.5608958333333334
sub07,test,4,cued,2,108.0,12,12,3.8386666666666667
sub07,test,4,cued,2,108.0,12,13,4.116458333333333
sub07,test,4,cued,2,108.0,12,14,4.672020833333334
sub07,test,4,cued,2,108.0,12,15,4.9498125
sub07,test,4,cued,2,108.0,12,16,5.2275833333333335
sub07,test,4,cued,2,108.0,12,17,5.505354166666667
sub07,test,4,cued,2,108.0,12,18,5.783145833333333
sub07,test,4,cued,2,108.0,12,19,6.338708333333333
sub07,test,4,cued,2,108.0,12,20,6.6165
sub07,test,4,cued,2,108.0,12,21,6.894270833333334
sub07,test,4,cued,2,108.0,12,22,7.172041666666667
sub07,test,4,cued,2,108.0,12,23,7.449833333333333
sub07,test,4,cued,2,108.0,12,24,8.005395833333333
sub07,test,4,cued,2,108.0,12,25,8.560958333333334
sub07,test,4,cued,2,108.0,12,26,8.83875
sub07,test,4,cued,2,108.0,12,27,9.116520833333333
sub07,test,4,cued,2,108.0,12,28,9.394291666666666
sub07,test,4,cued,2,108.0,12,29,9.672083333333333
sub07,test,4,cued,2,108.0,12,30,9.949854166666666
sub07,test,4,cued,2,108.0,12,31,10.227645833333334
sub07,test,4,cued,2,108.0,12,32,10.783208333333333
sub07,test,4,cued,2,108.0,12,33,11.338770833333333
sub07,test,4,cued,2,108.0,12,34,11.894333333333334
sub07,test,4,cued,2,108.0,12,35,12.172125
sub07,test,4,cued,2,108.0,12,36,12.449895833333333
sub07,test,4,cued,2,108.0,12,37,12.727833333333333
sub07,test,4,cued,2,108.0,12,38,13.006604166666667
sub07,test,4,cued,2,108.0,12,39,13.561020833333334
sub07,test,4,cued,2,108.0,12,40,14.116583333333333
sub07,test,4,cued,2,108.0,12,41,14.394375
sub07,test,4,cued,2,108.0,12,42,14.672145833333333
sub07,test,4,cued,2,108.0,12,43,14.949916666666667
sub07,test,4,cued,2,108.0,12,44,15.227708333333334
sub07,test,4,cued,2,108.0,12,45,15.5055
sub07,test,4,cued,2,108.0,12,46,15.783270833333333
sub07,test,4,cued,2,108.0,12,47,16.061041666666668
sub07,test,4,cued,2,108.0,12,48,16.338833333333334
sub07,test,4,cued,2,108.0,12,49,16.894395833333334
sub07,test,4,cued,2,108.0,12,50,17.449958333333335
sub07,test,4,cued,2,108.0,12,51,17.727729166666666
sub07,test,4,cued,2,108.0,12,52,18.005520833333332
sub07,test,4,cued,2,108.0,12,53,18.283291666666667
sub07,test,4,cued,2,108.0,12,54,18.561083333333332
sub07,test,4,cued,2,108.0,12,55,18.83925
