subject,phase,trial,condition,meter,bpm,switch_time,tap_idx,tap_time_s,peak_amp,rms_db
sub05,test,4,cued,3,116.0,18,7,6.396333333333334,732.0,39.390649610478846
sub05,test,4,cued,3,116.0,18,8,6.904270833333333,395.0,34.68494101574939
sub05,test,4,cued,3,116.0,18,9,7.405145833333333,1681.0,47.763785811807516
sub05,test,4,cued,3,116.0,18,10,7.952833333333333,327.0,38.88563280379197
sub05,test,4,cued,3,116.0,18,11,8.441270833333334,455.0,37.31849098208842
sub05,test,4,cued,3,116.0,18,12,8.974354166666666,1450.0,47.58151037570421
sub05,test,4,cued,3,116.0,18,13,9.481833333333332,233.0,35.38168715222395
sub05,test,4,cued,3,116.0,18,14,9.985729166666667,306.0,35.36361485488625
sub05,test,4,cued,3,116.0,18,15,10.53325,1501.0,46.73856528114162
sub05,test,4,cued,3,116.0,18,16,11.062604166666667,360.0,33.04782747636408
sub05,test,4,cued,3,116.0,18,17,11.575458333333334,676.0,39.951872650480155
sub05,test,4,cued,3,116.0,18,18,12.082958333333334,997.0,45.78674086768913
sub05,test,4,cued,3,116.0,18,19,12.628375,366.0,38.53193742608842
sub05,test,4,cued,3,116.0,18,20,13.108520833333333,253.0,35.02425507689731
sub05,test,4,cued,3,116.0,18,21,13.625604166666667,2045.0,50.484639558022494
sub05,test,4,cued,3,116.0,18,22,14.148458333333334,174.0,33.63285849376806
sub05,test,4,cued,3,116.0,18,23,14.661375,306.0,37.38420368292055
sub05,test,4,cued,3,116.0,18,24,15.183875,2377.0,50.359901872286976
sub05,test,4,cued,3,116.0,18,25,15.7031875,346.0,38.39599627920989
sub05,test,4,cued,3,116.0,18,26,16.222729166666667,603.0,39.363041124128706
sub05,test,4,cued,3,116.0,18,27,16.741208333333333,2055.0,49.304527096333565
sub05,test,4,cued,3,116.0,18,28,17.225875,280.0,37.49250328135537
sub05,test,4,cued,3,116.0,18,29,17.805520833333333,587.0,38.69940659609654
sub05,test,4,cued,3,116.0,18,30,18.272541666666665,1663.0,48.650037789440375
sub05,test,4,cued,3,116.0,18,31,18.8544375,215.0,35.46277231605976
sub05,test,4,cued,3,116.0,18,32,19.317541666666667,177.0,32.34368394589709
